"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"20","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","South Africa","KwaZulu-Natal",31.077937,-29.739913
"21","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Malawi","Blantyre",34.994012,-15.762904
"22","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","South Africa","KwaZulu-Natal",31.736988,-28.979238
"23","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","South Africa","Eastern Cape",28.371402,-32.675479
"24","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Sai Kung",114.26295,22.303419
"25","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Zimbabwe","Masvingo",32.024916,-20.639539
"26","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.529629,12.87909
"27","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Sri Lanka","Matara",80.566745,5.940165
"28","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taipei",121.532385,25.118555
"29","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Tanzania","Arusha",36.613495,-3.353849
"30","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Australia","Queensland",153,-27.4
"31","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.543561,23.510804
"32","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Singapore","North-East",103.889259,1.361601
"33","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Australia","Northern Territory",129.883269,-14.351552
"34","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.51982,23.640975
"35","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.370047,22.337417
"36","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Australia","Queensland",152.579742,-27.564328
"37","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Sai Kung",114.264652,22.374843
"38","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taipei",121.3419,25.016976
"39","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.52247,23.638787
"40","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.503141,23.660484
"41","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Singapore","Central",103.773725,1.305929
"42","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Sai Kung",114.264218,22.37497
"43","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Singapore","North-East",103.891744,1.361847
"44","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Singapore","Central",103.772813,1.308297
"45","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Malaysia","Negeri Sembilan",101.796574,2.84111
"46","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taipei",121.586626,24.979824
"47","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",121.753812,24.685557
"48","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Macao","Macau",113.543397,22.210225
"49","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Singapore","West",103.766975,1.296925
"50","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Singapore","East",103.943409,1.358807
"51","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Guangdong",114.010475,22.602042
"52","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Kerala",76.601516,8.870096
"53","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Kerala",76.601482,8.870059
"54","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taipei",121.468232,25.165918
"55","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Guangdong",113.305228,23.113857
"56","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.402148,23.63727
"57","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Guangdong",113.908058,22.4875
"58","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Kaohsiung",120.282898,22.65766
"59","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Yau Tsim Mong",114.164553,22.308646
"60","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taipei",121.547195,24.994835
"61","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","West Bengal",88.607483,22.837473
"62","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taipei",121.588074,24.968243
"63","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","South Africa","KwaZulu-Natal",30.796647,-30.217692
"64","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",121.083864,24.747531
"65","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Maharashtra",72.959833,19.172065
"66","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Tamil Nadu",78.180668,11.687421
"67","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Tamil Nadu",80.270718,13.08268
"68","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","New Taipei",121.545503,24.983141
"69","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Singapore","North-East",103.896111,1.401389
"70","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Tamil Nadu",80.171213,13.062312
"71","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Sai Kung",114.27327,22.301469
"72","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Tamil Nadu",80.232441,12.993877
"73","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.43628,23.717302
"74","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.679328,12.928663
"75","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.866248,12.971787
"76","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Macao","Ilhas",113.570278,22.125278
"77","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Uttarakhand",78.770058,30.222176
"78","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Guangdong",113.354897,22.470994
"79","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Guangdong",114.05956,22.54286
"80","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taipei",121.228417,24.952103
"81","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Guangxi",106.875714,22.208327
"82","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Central and Western",114.125081,22.282271
"83","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Islands",114.113646,22.224357
"84","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.572745,13.084737
"85","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taipei",121.54673,24.992044
"86","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Sri Lanka","Puttalam",79.847847,7.319663
"87","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","West Bengal",88.12896,25.63023
"88","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Fujian",118.054386,24.498295
"89","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Tainan",120.244266,23.054319
"90","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Sri Lanka",NA,81,7.4
"91","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Sri Lanka",NA,79.9,8
"92","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Sri Lanka",NA,80.525508,7.277464
"93","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.63989,23.756119
"94","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Singapore","West",103.746986,1.383971
"95","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.593321,13.02098
"96","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Tamil Nadu",78.175831,11.685975
"97","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.62333,23.727301
"98","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Fujian",118.149848,24.482957
"99","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Fujian",118.14866,24.482849
"100","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Fujian",118.28807,24.411672
"101","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.549592,13.127436
"102","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taipei",121.572388,25.088389
"103","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Fujian",118.146356,24.482282
"104","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Philippines","Bulacan",121.059997,14.80182
"105","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",121.751652,24.648422
"106","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Tainan",120.245206,23.054108
"107","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Malaysia","Sabah",116.088331,5.9953
"108","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Guangdong",111.659088,21.759987
"109","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Hainan",108.994926,18.948738
"110","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Singapore","East",103.956788,1.34959
"111","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.453256,13.006872
"112","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Singapore","East",103.959816,1.35611
"113","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Malaysia","Selangor",101.411842,3.0976
"114","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Chhattisgarh",82.140254,22.091966
"115","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Kaohsiung",120.278677,22.645737
"116","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.678085,12.906846
"117","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.48181,23.674487
"118","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","South Africa","KwaZulu-Natal",30.488686,-30.687679
"119","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Guangdong",113.307983,23.117939
"120","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.678151,12.919679
"121","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",121.0228,24.807699
"122","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","New Taipei",121.54005,24.936942
"123","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.842103,21.987023
"124","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Kaohsiung",120.264922,22.651236
"125","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Yuen Long",114.02368,22.451493
"126","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.526978,23.713248
"127","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",121.699325,24.779538
"128","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","South Africa","KwaZulu-Natal",30.489175,-30.687392
"129","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Sha Tin",114.198145,22.40037
"130","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Indonesia","Jawa Tengah",110.652649,-7.771371
"131","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Indonesia","Yogyakarta",110.382484,-7.748889
"132","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",121.69925,24.777583
"133","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Indonesia","Banten",106.666298,-6.34128
"134","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Indonesia","Jawa Timur",112.689338,-7.56252
"135","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Mexico","Veracruz",-95.265644,18.147967
"136","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Sao Tome and Principe","S�o Tom�",6.646573,0.140099
"137","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Australia","Queensland",152.696244,-25.539597
"138","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.615746,23.754116
"139","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.615531,23.753419
"140","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Australia","New South Wales",153.538947,-28.818319
"141","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Indonesia","Jawa Barat",106.89991,-6.404866
"142","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Australia","Queensland",153.162638,-27.457302
"143","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Indonesia","Yogyakarta",110.301094,-7.722105
"144","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Sha Tin",114.197458,22.380979
"145","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Australia","Queensland",153.435562,-28.040832
"146","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","South Africa","KwaZulu-Natal",30.919589,-29.845154
"147","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Kenya","Machakos",37.451313,-1.349809
"148","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Indonesia","Yogyakarta",110.361034,-7.746016
"149","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","South Africa","Mpumalanga",31.47927,-25.498077
"150","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Tai Po",114.137721,22.445468
"151","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Indonesia","Yogyakarta",110.375612,-7.768314
"152","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Guangdong",113.246525,23.221897
"153","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Sri Lanka","Colombo",79.981067,6.82671
"154","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",121.169541,23.116941
"155","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Vietnam","H<U+1EA3>i Ph�ng",107.03,20.761944
"156","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","South Africa","KwaZulu-Natal",30.498594,-30.678586
"157","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",121.67813,24.723592
"158","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Yuen Long",114.106218,22.406362
"159","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",121.680008,24.723322
"160","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",121.688028,24.72055
"161","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Islands",113.913136,22.221697
"162","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Philippines","Davao del Sur",125.609772,7.101454
"163","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taipei",121.341043,25.014785
"164","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Islands",113.990377,22.265458
"165","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Tai Po",114.137043,22.445178
"166","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",121.508267,24.546375
"167","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Sai Kung",114.262458,22.301617
"168","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","North",114.136613,22.493093
"169","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",121.747977,24.745163
"170","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.590222,12.924302
"171","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taipei",121.366268,25.028624
"172","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.676561,12.906512
"173","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.469698,12.915095
"174","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Indonesia","Sulawesi Utara",125.235187,1.44267
"175","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Fujian",118.177049,24.467086
"176","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Indonesia","Jawa Tengah",110.807107,-7.610863
"177","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taiwan",120.443187,23.46746
"178","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Singapore","East",103.947531,1.372719
"179","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taichung",120.604378,24.17945
"180","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Maharashtra",79.060702,21.181106
"181","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Fujian",118.094131,24.45298
"182","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Kerala",76.936638,8.52595
"183","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.576422,13.066492
"184","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India",NA,76.332963,10.011687
"185","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Singapore","West",103.752038,1.371511
"186","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Tai Po",114.182843,22.43716
"187","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Hong Kong","Sai Kung",114.266324,22.314853
"188","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Guangdong",116.395574,23.539979
"189","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Taichung",120.648498,24.119304
"190","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Kerala",76.278907,10.341494
"191","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Kaohsiung",120.350455,22.578329
"192","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Japan","Okinawa",125.443021,24.741577
"193","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","Taiwan","Tainan",120.221922,22.97342
"194","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",77.657252,13.047145
"195","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","India","Karnataka",74.845717,12.877125
"196","Mollusca","Gastropoda","Systellommatophora","Veronicellidae","Laevicaulis","Laevicaulis alte","China","Guangdong",116.413291,23.519318
